year,month,day,pc1,pc2,amp,8_phases,4_phases
1990,6,1,-0.072,0.755,0.758,7,4
1990,6,2,0.464,0.397,0.611,5,3
1990,6,3,0.855,-0.068,0.858,4,3
1990,6,4,0.983,-0.622,1.163,4,3
1990,6,5,0.53,-0.611,0.809,3,2
1990,6,6,0.425,-0.639,0.767,3,2
1990,6,7,-0.104,-0.269,0.289,2,2
1990,6,8,-0.5,0.694,0.856,7,4
1990,6,9,-0.242,1.038,1.066,7,4
1990,6,10,-0.397,1.424,1.478,7,4
1990,6,11,-0.561,1.693,1.784,7,4
1990,6,12,-0.591,2.065,2.148,7,4
1990,6,13,-0.79,1.982,2.134,7,4
1990,6,14,-0.939,2.228,2.418,7,4
1990,6,15,-0.895,2.2,2.375,7,4
1990,6,16,-1.073,1.712,2.021,7,4
1990,6,17,-1.074,1.579,1.91,7,4
1990,6,18,-0.995,1.946,2.185,7,4
1990,6,19,-0.816,1.847,2.019,7,4
1990,6,20,-1.109,1.427,1.807,7,4
1990,6,21,-1.169,0.762,1.396,8,1
1990,6,22,-0.818,0.259,0.858,8,1
1990,6,23,-0.44,0.317,0.542,8,1
1990,6,24,-0.446,0.564,0.719,7,4
1990,6,25,-0.338,0.425,0.543,7,4
1990,6,26,-0.409,0.238,0.473,8,1
1990,6,27,-0.432,-0.57,0.715,2,2
1990,6,28,-0.317,-0.943,0.995,2,2
1990,6,29,-0.283,-0.857,0.903,2,2
1990,6,30,-0.322,-0.965,1.018,2,2
1990,7,1,-0.273,-0.679,0.732,2,2
1990,7,2,-0.352,-0.471,0.588,2,2
1990,7,3,-0.215,-0.318,0.383,2,2
1990,7,4,0.066,-0.124,0.141,3,2
1990,7,5,-0.067,-0.447,0.452,2,2
1990,7,6,-0.054,-0.665,0.667,2,2
1990,7,7,-0.533,-1.087,1.211,2,2
1990,7,8,-0.318,-1.69,1.719,2,2
1990,7,9,0.345,-1.754,1.788,3,2
1990,7,10,0.648,-1.421,1.562,3,2
1990,7,11,0.288,-0.828,0.876,3,2
1990,7,12,0.277,-0.347,0.444,3,2
1990,7,13,0.71,0.246,0.752,5,3
1990,7,14,0.819,0.826,1.163,6,4
1990,7,15,0.828,0.749,1.116,5,3
1990,7,16,0.728,0.511,0.89,5,3
1990,7,17,0.363,0.457,0.583,6,4
1990,7,18,0.058,0.514,0.517,6,4
1990,7,19,-0.262,0.472,0.54,7,4
1990,7,20,-0.491,0.458,0.672,8,1
1990,7,21,-0.424,0.287,0.512,8,1
1990,7,22,-0.127,-0.013,0.128,1,1
1990,7,23,-0.383,-0.566,0.683,2,2
1990,7,24,-0.764,-0.912,1.19,2,2
1990,7,25,-0.722,-1.189,1.391,2,2
1990,7,26,-0.669,-1.292,1.455,2,2
1990,7,27,-0.927,-1.715,1.949,2,2
1990,7,28,-0.813,-1.817,1.991,2,2
1990,7,29,-0.385,-1.907,1.945,2,2
1990,7,30,0.072,-1.769,1.77,3,2
1990,7,31,0.492,-1.504,1.582,3,2
1990,8,1,0.865,-1.107,1.404,3,2
1990,8,2,1.404,-0.851,1.642,4,3
1990,8,3,1.667,-0.502,1.741,4,3
1990,8,4,1.623,-0.416,1.676,4,3
1990,8,5,1.461,-0.726,1.631,4,3
1990,8,6,1.554,-1.053,1.877,4,3
1990,8,7,1.723,-0.899,1.943,4,3
1990,8,8,1.674,-0.117,1.678,4,3
1990,8,9,1.485,0.512,1.571,5,3
1990,8,10,0.714,1.286,1.471,6,4
1990,8,11,0.367,1.424,1.47,6,4
1990,8,12,-0.227,1.546,1.563,7,4
1990,8,13,-0.94,1.417,1.7,7,4
1990,8,14,-1.539,0.906,1.786,8,1
1990,8,15,-2.151,0.679,2.255,8,1
1990,8,16,-2.314,0.017,2.314,8,1
1990,8,17,-1.964,-0.739,2.099,1,1
1990,8,18,-1.726,-0.74,1.878,1,1
1990,8,19,-1.574,-0.63,1.695,1,1
1990,8,20,-1.258,0.034,1.258,8,1
1990,8,21,-0.961,0.724,1.203,8,1
1990,8,22,-0.78,1.219,1.447,7,4
1990,8,23,-0.854,0.971,1.293,7,4
1990,8,24,-1.332,0.344,1.376,8,1
1990,8,25,-1.691,0.238,1.708,8,1
1990,8,26,-1.442,0.216,1.459,8,1
1990,8,27,-1.447,-0.216,1.463,1,1
1990,8,28,-0.931,-0.393,1.01,1,1
1990,8,29,-0.485,-0.76,0.902,2,2
1990,8,30,-0.048,-1.167,1.168,2,2
1990,8,31,-0.234,-1.196,1.218,2,2
1990,9,1,-0.333,-0.199,0.388,1,1
1990,9,2,0.041,0.661,0.662,6,4
1990,9,3,0.062,0.791,0.794,6,4
1990,9,4,-0.177,0.712,0.733,7,4
1990,9,5,-0.451,0.424,0.619,8,1
1990,9,6,-0.428,0.02,0.429,8,1
1990,9,7,-0.099,-0.24,0.259,2,2
1990,9,8,-0.048,0.153,0.16,7,4
1990,9,9,0.177,0.365,0.405,6,4
1990,9,10,0.117,0.325,0.345,6,4
1990,9,11,0.17,0.623,0.645,6,4
1990,9,12,0.207,0.452,0.497,6,4
1990,9,13,0.28,0.043,0.283,5,3
1990,9,14,-0.03,-0.242,0.243,2,2
1990,9,15,-0.208,-0.266,0.338,2,2
1990,9,16,-0.153,-0.326,0.36,2,2
1990,9,17,0.447,-0.26,0.517,4,3
1990,9,18,1.266,0.194,1.28,5,3
1990,9,19,1.531,0.625,1.654,5,3
1990,9,20,1.338,-0.233,1.358,4,3
1990,9,21,1.178,-0.633,1.337,4,3
1990,9,22,1.324,-0.439,1.395,4,3
1990,9,23,1.494,0.011,1.494,5,3
1990,9,24,1.137,0.183,1.152,5,3
1990,9,25,1.009,0.042,1.009,5,3
1990,9,26,0.59,0.12,0.602,5,3
1990,9,27,0.464,0.577,0.74,6,4
1990,9,28,0.352,0.769,0.845,6,4
1990,9,29,0.171,0.821,0.838,6,4
1990,9,30,-0.165,1.358,1.368,7,4
1990,10,1,-0.582,1.787,1.879,7,4
1990,10,2,-1.175,1.59,1.978,7,4
1990,10,3,-1.517,1.321,2.012,8,1
1990,10,4,-1.395,0.839,1.628,8,1
1990,10,5,-0.991,0.078,0.994,8,1
1990,10,6,-0.361,0.018,0.361,8,1
1990,10,7,0.361,0.368,0.516,6,4
1990,10,8,0.692,0.237,0.731,5,3
1990,10,9,0.894,-0.751,1.168,4,3
1990,10,10,0.429,-1.017,1.104,3,2
1990,10,11,0.103,-0.867,0.873,3,2
1990,10,12,0.211,-0.497,0.54,3,2
1990,10,13,0.682,-0.535,0.867,4,3
1990,10,14,0.671,-1.104,1.292,3,2
1990,10,15,0.364,-1.334,1.383,3,2
1990,10,16,0.399,-1.11,1.18,3,2
1990,10,17,0.915,-1.112,1.44,3,2
1990,10,18,1.172,-1.454,1.867,3,2
1990,10,19,0.953,-1.881,2.109,3,2
1990,10,20,1.037,-2.457,2.667,3,2
1990,10,21,1.219,-2.248,2.558,3,2
1990,10,22,1.117,-2.086,2.366,3,2
1990,10,23,1.323,-2.197,2.564,3,2
1990,10,24,1.477,-1.519,2.119,3,2
1990,10,25,1.75,-0.914,1.974,4,3
1990,10,26,1.564,-0.321,1.597,4,3
1990,10,27,1.512,-0.383,1.559,4,3
1990,10,28,1.473,-0.562,1.577,4,3
1990,10,29,1.645,-0.38,1.689,4,3
1990,10,30,1.417,-0.25,1.439,4,3
1990,10,31,1.238,-0.081,1.241,4,3
1990,11,1,0.719,-0.422,0.834,4,3
1990,11,2,-0.292,-0.658,0.72,2,2
1990,11,3,-0.67,0.024,0.671,8,1
1990,11,4,-0.583,1.108,1.252,7,4
1990,11,5,-0.933,1.342,1.634,7,4
1990,11,6,-1.176,1.753,2.111,7,4
1990,11,7,-1.271,1.945,2.323,7,4
1990,11,8,-0.9,1.965,2.161,7,4
1990,11,9,-0.708,2.724,2.814,7,4
1990,11,10,-0.656,2.465,2.551,7,4
1990,11,11,-0.905,1.913,2.116,7,4
1990,11,12,-1.214,0.904,1.514,8,1
1990,11,13,-1.558,0.706,1.711,8,1
1990,11,14,-1.55,0.83,1.758,8,1
1990,11,15,-1.225,0.562,1.348,8,1
1990,11,16,-0.9,0.49,1.025,8,1
1990,11,17,-0.535,0.583,0.791,7,4
1990,11,18,-0.364,0.358,0.511,8,1
1990,11,19,-0.085,0.12,0.147,7,4
1990,11,20,0.182,-0.291,0.343,3,2
1990,11,21,0.173,-0.519,0.548,3,2
1990,11,22,-0.036,-0.916,0.917,2,2
1990,11,23,-0.18,-0.97,0.986,2,2
1990,11,24,-0.201,-0.685,0.714,2,2
1990,11,25,-0.166,-0.91,0.925,2,2
1990,11,26,-0.643,-0.85,1.066,2,2
1990,11,27,-0.877,-1.309,1.576,2,2
1990,11,28,-1.534,-2.319,2.781,2,2
1990,11,29,-0.913,-1.739,1.964,2,2
1990,11,30,0.114,-0.667,0.677,3,2
1990,12,1,0.607,-0.374,0.713,4,3
1990,12,2,0.743,-0.24,0.781,4,3
1990,12,3,1.075,-0.331,1.125,4,3
1990,12,4,0.918,-0.452,1.023,4,3
1990,12,5,0.886,-0.798,1.192,4,3
1990,12,6,0.886,-0.88,1.249,4,3
1990,12,7,1.004,-0.684,1.215,4,3
1990,12,8,1.127,-0.365,1.185,4,3
1990,12,9,1.155,-0.542,1.275,4,3
1990,12,10,1.172,-0.736,1.384,4,3
1990,12,11,1.17,-0.925,1.491,4,3
1990,12,12,1.026,-0.641,1.21,4,3
1990,12,13,0.978,-0.232,1.005,4,3
1990,12,14,0.84,0.38,0.922,5,3
1990,12,15,0.597,0.253,0.649,5,3
1990,12,16,0.345,0.349,0.491,6,4
1990,12,17,-0.048,-0.421,0.423,2,2
1990,12,18,-0.386,-0.595,0.709,2,2
1990,12,19,-0.492,-0.462,0.675,1,1
1990,12,20,-0.489,-0.013,0.489,1,1
1990,12,21,-0.148,-0.039,0.153,1,1
1990,12,22,-0.182,-0.457,0.492,2,2
1990,12,23,0.146,-0.538,0.557,3,2
1990,12,24,0.416,-0.181,0.453,4,3
1990,12,25,0.687,-0.064,0.69,4,3
1990,12,26,0.628,-0.177,0.652,4,3
1990,12,27,0.399,-0.401,0.565,3,2
1990,12,28,0.174,-0.184,0.253,3,2
1990,12,29,-0.086,-0.199,0.217,2,2
1990,12,30,0.114,-0.437,0.452,3,2
1991,1,1,-0.023,-0.457,0.458,2,2
1991,1,2,0.169,-0.259,0.309,3,2
1991,1,3,0.197,-0.039,0.201,4,3
1991,1,4,0.232,0.326,0.4,6,4
1991,1,5,0.357,0.109,0.374,5,3
1991,1,6,0.496,0.02,0.496,5,3
1991,1,7,0.522,0.034,0.523,5,3
1991,1,8,0.173,-0.303,0.349,3,2
1991,1,9,-0.115,-0.998,1.004,2,2
1991,1,10,0.231,-0.318,0.393,3,2
1991,1,11,0.224,-0.434,0.488,3,2
1991,1,12,0.155,-0.597,0.617,3,2
1991,1,13,0.329,-0.592,0.677,3,2
1991,1,14,0.484,-0.456,0.665,4,3
1991,1,15,0.745,-0.323,0.812,4,3
1991,1,16,0.712,-0.354,0.796,4,3
1991,1,17,0.851,-0.412,0.946,4,3
1991,1,18,0.652,-0.6,0.886,4,3
1991,1,19,0.447,-0.761,0.882,3,2
1991,1,20,0.579,-0.215,0.617,4,3
1991,1,21,0.588,0.001,0.588,5,3
1991,1,22,0.287,-0.144,0.321,4,3
1991,1,23,0.392,-0.41,0.568,3,2
1991,1,24,0.615,-0.027,0.616,4,3
1991,1,25,0.623,0.451,0.769,5,3
1991,1,26,0.462,0.37,0.592,5,3
1991,1,27,0.181,-0.028,0.183,4,3
1991,1,28,0.151,0.384,0.413,6,4
1991,1,29,0.112,0.364,0.381,6,4
1991,1,30,-0.088,0.463,0.471,7,4
1991,1,31,-0.014,0.78,0.781,7,4
1991,2,1,-0.223,0.802,0.832,7,4
1991,2,2,-0.142,0.643,0.658,7,4
1991,2,3,-0.189,0.937,0.956,7,4
1991,2,4,-0.077,0.748,0.752,7,4
1991,2,5,-0.155,0.318,0.354,7,4
1991,2,6,0.011,0.392,0.392,6,4
1991,2,7,-0.077,0.335,0.344,7,4
1991,2,8,-0.022,0.09,0.093,7,4
1991,2,9,-0.086,0.071,0.112,8,1
1991,2,10,0.028,0.204,0.206,6,4
1991,2,11,0.01,0.497,0.497,6,4
1991,2,12,0.043,0.12,0.127,6,4
1991,2,13,-0.331,-0.451,0.56,2,2
1991,2,14,-0.805,-0.666,1.044,1,1
1991,2,15,-0.672,-1.113,1.301,2,2
1991,2,16,-0.573,-0.436,0.72,1,1
1991,2,17,-0.827,-0.193,0.85,1,1
1991,2,18,-0.607,0.007,0.607,8,1
1991,2,19,-0.24,0.088,0.255,8,1
1991,2,20,0.163,-0.072,0.178,4,3
1991,2,21,0.102,0.972,0.978,6,4
1991,2,22,-0.061,1.075,1.077,7,4
1991,2,23,0.488,1.288,1.378,6,4
1991,2,24,0.902,0.531,1.046,5,3
1991,2,25,0.561,0.533,0.774,5,3
1991,2,26,0.424,0.287,0.512,5,3
1991,2,27,0.257,0.433,0.503,6,4
1991,2,28,0.491,0.789,0.929,6,4
1991,2,29,0.081,0.462,0.469,6,4
1991,3,1,-0.062,0.324,0.33,7,4
1991,3,2,-0.096,0.282,0.298,7,4
1991,3,3,-0.47,0.351,0.587,8,1
1991,3,4,-0.519,0.583,0.78,7,4
1991,3,5,-0.656,0.915,1.126,7,4
1991,3,6,-0.235,1.051,1.077,7,4
1991,3,7,-0.145,0.887,0.899,7,4
1991,3,8,0.012,1.246,1.246,6,4
1991,3,9,0.051,0.902,0.903,6,4
1991,3,10,0.069,0.947,0.95,6,4
1991,3,11,0.13,1.143,1.15,6,4
1991,3,12,-0.253,1.03,1.06,7,4
1991,3,13,-0.425,0.852,0.952,7,4
1991,3,14,-0.35,0.673,0.759,7,4
1991,3,15,-0.081,0.648,0.653,7,4
1991,3,16,0.004,0.49,0.49,6,4
1991,3,17,-0.171,0.034,0.174,8,1
1991,3,18,-0.241,0.391,0.459,7,4
1991,3,19,-0.157,0.878,0.892,7,4
1991,3,20,-0.421,0.65,0.774,7,4
1991,3,21,-0.462,0.056,0.465,8,1
1991,3,22,-0.306,-0.183,0.357,1,1
1991,3,23,-0.132,-0.585,0.6,2,2
1991,3,24,-0.326,-0.946,1.001,2,2
1991,3,25,0.116,-0.932,0.939,3,2
1991,3,26,0.407,-0.604,0.728,3,2
1991,3,27,0.528,-0.467,0.705,4,3
1991,3,28,0.348,-0.465,0.581,3,2
1991,3,29,0.044,-0.312,0.315,3,2
1991,3,30,-0.205,0.376,0.428,7,4
1991,3,31,0.098,-0.074,0.123,4,3
1991,4,1,0.048,-0.13,0.139,3,2
1991,4,2,0.088,-0.344,0.355,3,2
1991,4,3,-0.068,-0.296,0.304,2,2
1991,4,4,-0.12,-0.225,0.255,2,2
1991,4,5,-0.249,-0.096,0.266,1,1
1991,4,6,-0.161,-0.216,0.269,2,2
1991,4,7,0.006,0.024,0.025,6,4
1991,4,8,0.024,0.329,0.33,6,4
1991,4,9,0.099,-0.078,0.126,4,3
1991,4,10,0.22,-0.086,0.237,4,3
1991,4,11,0.394,-0.007,0.394,4,3
1991,4,12,0.325,0.393,0.51,6,4
1991,4,13,0.873,0.676,1.104,5,3
1991,4,14,0.686,0.663,0.954,5,3
1991,4,15,0.831,0.581,1.014,5,3
1991,4,16,0.672,0.324,0.746,5,3
1991,4,17,0.713,0.363,0.8,5,3
1991,4,18,0.655,0.144,0.671,5,3
1991,4,19,0.432,0.405,0.592,5,3
1991,4,20,0.53,0.725,0.898,6,4
1991,4,21,0.508,0.701,0.866,6,4
1991,4,22,0.509,0.826,0.97,6,4
1991,4,23,0.608,0.774,0.984,6,4
1991,4,24,0.664,1.085,1.272,6,4
1991,4,25,0.623,1.205,1.356,6,4
1991,4,26,0.258,1.065,1.096,6,4
1991,4,27,-0.152,0.401,0.428,7,4
1991,4,28,-0.544,0.163,0.568,8,1
1991,4,29,-0.644,-0.041,0.645,1,1
1991,4,30,-0.639,0.249,0.686,8,1
1991,5,1,-0.409,0.777,0.878,7,4
1991,5,2,-0.138,0.607,0.623,7,4
1991,5,3,-0.288,-0.012,0.289,1,1
1991,5,4,-0.53,-0.482,0.716,1,1
1991,5,5,-0.76,-0.755,1.071,1,1
1991,5,6,-0.681,-0.397,0.788,1,1
1991,5,7,-0.602,-0.227,0.643,1,1
1991,5,8,-0.495,-0.086,0.503,1,1
1991,5,9,-0.25,-0.154,0.293,1,1
1991,5,10,-0.092,-0.27,0.285,2,2
1991,5,11,-0.293,-0.668,0.729,2,2
1991,5,12,-0.279,-0.546,0.614,2,2
1991,5,13,-0.146,-0.737,0.751,2,2
1991,5,14,0.165,-1.102,1.114,3,2
1991,5,15,0.658,-1.177,1.348,3,2
1991,5,16,1.038,-0.712,1.259,4,3
1991,5,17,1.329,-0.612,1.463,4,3
1991,5,18,1.471,-1.023,1.792,4,3
1991,5,19,1.478,-1.25,1.935,4,3
1991,5,20,1.296,-1.464,1.955,3,2
1991,5,21,0.779,-1.297,1.512,3,2
1991,5,22,0.733,-1.903,2.04,3,2
1991,5,23,0.709,-1.668,1.812,3,2
1991,5,24,0.964,-1.219,1.554,3,2
1991,5,25,1.421,-0.687,1.578,4,3
1991,5,26,1.402,-0.674,1.556,4,3
1991,5,27,1.268,-1.294,1.812,3,2
1991,5,28,1.598,-1.186,1.99,4,3
1991,5,29,1.894,-0.846,2.074,4,3
1991,5,30,2.147,-0.597,2.228,4,3
1991,5,31,2.373,-0.251,2.386,4,3
1991,6,1,2.363,0.075,2.364,5,3
1991,6,2,1.984,0.643,2.086,5,3
1991,6,3,1.383,0.657,1.531,5,3
1991,6,4,1.013,0.341,1.069,5,3
1991,6,5,0.745,0.231,0.78,5,3
1991,6,6,0.15,0.742,0.757,6,4
1991,6,7,-0.489,0.959,1.077,7,4
1991,6,8,-0.783,1.302,1.519,7,4
1991,6,9,-0.748,1.638,1.8,7,4
1991,6,10,-0.6,1.703,1.805,7,4
1991,6,11,-0.707,1.729,1.868,7,4
1991,6,12,-0.746,1.129,1.353,7,4
1991,6,13,-0.898,0.233,0.928,8,1
1991,6,14,-1.433,-0.193,1.446,1,1
1991,6,15,-1.956,-0.463,2.01,1,1
1991,6,16,-2.129,-0.519,2.191,1,1
1991,6,17,-1.831,-0.69,1.957,1,1
1991,6,18,-1.4,-0.783,1.604,1,1
1991,6,19,-0.82,-1.009,1.301,2,2
1991,6,20,-0.62,-1.478,1.603,2,2
1991,6,21,-0.762,-1.322,1.526,2,2
1991,6,22,-0.96,-0.643,1.155,1,1
1991,6,23,-0.272,-0.274,0.386,2,2
1991,6,24,0.363,0.254,0.443,5,3
1991,6,25,0.688,0.258,0.735,5,3
1991,6,26,1.154,-0.13,1.162,4,3
1991,6,27,1.281,0.064,1.283,5,3
1991,6,28,0.987,0.185,1.004,5,3
1991,6,29,0.931,0.331,0.989,5,3
1991,6,30,0.911,0.123,0.919,5,3
1991,7,1,0.907,-0.137,0.917,4,3
1991,7,2,0.643,-0.351,0.733,4,3
1991,7,3,0.828,0.199,0.852,5,3
1991,7,4,0.717,0.48,0.863,5,3
1991,7,5,0.673,0.935,1.152,6,4
1991,7,6,0.431,1.321,1.389,6,4
1991,7,7,0.37,1.522,1.566,6,4
1991,7,8,0.22,0.995,1.018,6,4
1991,7,9,0.215,0.832,0.859,6,4
1991,7,10,-0.211,0.964,0.987,7,4
1991,7,11,-0.424,1.046,1.128,7,4
1991,7,12,-0.204,0.484,0.525,7,4
1991,7,13,-0.064,0.431,0.436,7,4
1991,7,14,-0.312,0.497,0.587,7,4
1991,7,15,-0.422,0.478,0.637,7,4
1991,7,16,-0.612,0.959,1.137,7,4
1991,7,17,-0.843,1.229,1.491,7,4
1991,7,18,-1.011,1.16,1.538,7,4
1991,7,19,-0.909,1.207,1.511,7,4
1991,7,20,-0.693,1.117,1.314,7,4
1991,7,21,-1.289,1.152,1.729,8,1
1991,7,22,-0.937,0.973,1.351,7,4
1991,7,23,-0.839,0.668,1.073,8,1
1991,7,24,-1.222,0.453,1.303,8,1
1991,7,25,-1.356,-0.018,1.357,1,1
1991,7,26,-1.105,-0.116,1.111,1,1
1991,7,27,-0.628,-0.024,0.628,1,1
1991,7,28,-0.257,0.131,0.288,8,1
1991,7,29,0.312,0.18,0.36,5,3
1991,7,30,0.844,0.081,0.848,5,3
1991,7,31,0.628,-0.488,0.796,4,3
1991,8,1,0.154,-0.944,0.957,3,2
1991,8,2,0.087,-0.974,0.978,3,2
1991,8,3,-0.063,-0.773,0.776,2,2
1991,8,4,-0.183,-0.563,0.591,2,2
1991,8,5,-0.327,-0.947,1.002,2,2
1991,8,6,-0.044,-0.873,0.875,2,2
1991,8,7,-0.311,-0.544,0.626,2,2
1991,8,8,-0.707,-0.562,0.903,1,1
1991,8,9,-1.034,-0.376,1.1,1,1
1991,8,10,-1.641,-0.278,1.665,1,1
1991,8,11,-1.959,-0.009,1.96,1,1
1991,8,12,-1.949,0.031,1.95,8,1
1991,8,13,-2.057,-0.05,2.057,1,1
1991,8,14,-2.206,0.264,2.222,8,1
1991,8,15,-2.446,-0.129,2.449,1,1
1991,8,16,-2.664,-0.902,2.813,1,1
1991,8,17,-2.521,-1.812,3.105,1,1
1991,8,18,-1.987,-1.824,2.698,1,1
1991,8,19,-1.657,-1.516,2.246,1,1
1991,8,20,-1.453,-1.219,1.896,1,1
1991,8,21,-1.232,-0.688,1.411,1,1
1991,8,22,-1.179,-0.136,1.187,1,1
1991,8,23,-1.439,-0.071,1.441,1,1
1991,8,24,-1.25,0.042,1.251,8,1
1991,8,25,-0.737,0.167,0.756,8,1
1991,8,26,-0.936,0.303,0.984,8,1
1991,8,27,-0.418,0.172,0.452,8,1
1991,8,28,0.19,0.364,0.41,6,4
1991,8,29,0.788,0.483,0.924,5,3
1991,8,30,0.566,0.555,0.793,5,3
1991,8,31,0.246,0.344,0.422,6,4
1991,9,1,-0.073,1.086,1.089,7,4
1991,9,2,-0.467,1.068,1.166,7,4
1991,9,3,-0.614,0.787,0.998,7,4
1991,9,4,-0.679,0.637,0.931,8,1
1991,9,5,-1.29,-0.134,1.297,1,1
1991,9,6,-1.304,-0.171,1.315,1,1
1991,9,7,-0.63,0.535,0.826,8,1
1991,9,8,-0.041,1.124,1.124,7,4
1991,9,9,-0.053,1.027,1.029,7,4
1991,9,10,-0.102,0.756,0.763,7,4
1991,9,11,-0.373,0.876,0.952,7,4
1991,9,12,-0.522,0.912,1.051,7,4
1991,9,13,-0.666,0.797,1.039,7,4
1991,9,14,-0.947,0.506,1.074,8,1
1991,9,15,-1.44,-0.524,1.532,1,1
1991,9,16,-1.414,-1.142,1.818,1,1
1991,9,17,-0.966,-1.542,1.82,2,2
1991,9,18,-0.403,-0.599,0.722,2,2
1991,9,19,0.126,0.268,0.296,6,4
1991,9,20,0.086,0.176,0.196,6,4
1991,9,21,0.186,-0.515,0.548,3,2
1991,9,22,-0.181,-0.411,0.449,2,2
1991,9,23,-0.293,-0.126,0.319,1,1
1991,9,24,-0.545,-0.268,0.608,1,1
1991,9,25,-0.24,-0.423,0.486,2,2
1991,9,26,0.253,0.589,0.641,6,4
1991,9,27,0.18,1.42,1.431,6,4
1991,9,28,0.059,0.8,0.802,6,4
1991,9,29,-0.045,0.223,0.228,7,4
1991,9,30,0.07,0.183,0.196,6,4
1991,10,1,0.139,0.194,0.238,6,4
1991,10,2,-0.039,0.118,0.124,7,4
1991,10,3,-0.332,-0.573,0.662,2,2
1991,10,4,-0.36,-1.196,1.249,2,2
1991,10,5,-0.808,-1.231,1.473,2,2
1991,10,6,-1.035,-1.489,1.814,2,2
1991,10,7,-0.939,-2.033,2.239,2,2
1991,10,8,-0.553,-2.938,2.99,2,2
1991,10,9,-0.189,-3.106,3.112,2,2
1991,10,10,0.387,-2.997,3.022,3,2
1991,10,11,0.676,-1.748,1.874,3,2
1991,10,12,0.835,-0.625,1.043,4,3
1991,10,13,0.777,-0.466,0.906,4,3
1991,10,14,1.114,-0.462,1.206,4,3
1991,10,15,1.111,-0.628,1.276,4,3
1991,10,16,1.053,-0.469,1.152,4,3
1991,10,17,1.292,-0.232,1.312,4,3
1991,10,18,1.064,0.108,1.07,5,3
1991,10,19,0.794,0.397,0.887,5,3
1991,10,20,0.638,0.33,0.718,5,3
1991,10,21,0.283,0.353,0.453,6,4
1991,10,22,0.055,0.294,0.299,6,4
1991,10,23,-0.211,0.257,0.333,7,4
1991,10,24,-0.403,0.364,0.543,8,1
1991,10,25,-0.669,0.062,0.672,8,1
1991,10,26,-0.138,0.282,0.314,7,4
1991,10,27,0.172,0.632,0.655,6,4
1991,10,28,0.095,0.286,0.301,6,4
1991,10,29,-0.068,-0.001,0.068,1,1
1991,10,30,-0.112,-0.457,0.47,2,2
1991,10,31,-0.144,-0.698,0.713,2,2
1991,11,1,-0.413,-0.747,0.853,2,2
1991,11,2,-0.512,-0.909,1.043,2,2
1991,11,3,-0.516,-0.712,0.879,2,2
1991,11,4,-0.821,-0.824,1.163,2,2
1991,11,5,-0.761,-1.187,1.41,2,2
1991,11,6,-0.907,-1.357,1.632,2,2
1991,11,7,-0.939,-1.169,1.499,2,2
1991,11,8,-0.694,-0.85,1.097,2,2
1991,11,9,-0.497,-0.723,0.877,2,2
1991,11,10,-0.369,-0.668,0.764,2,2
1991,11,11,0.289,-0.392,0.487,3,2
1991,11,12,0.367,0.123,0.387,5,3
1991,11,13,0.534,-0.061,0.538,4,3
1991,11,14,0.49,-0.301,0.575,4,3
1991,11,15,0.407,-0.453,0.609,3,2
1991,11,16,0.292,-0.907,0.953,3,2
1991,11,17,0.578,-0.767,0.96,3,2
1991,11,18,0.951,-0.434,1.045,4,3
1991,11,19,1.068,-0.087,1.072,4,3
1991,11,20,1.286,-0.357,1.335,4,3
1991,11,21,1.497,-0.088,1.5,4,3
1991,11,22,1.376,0.186,1.389,5,3
1991,11,23,1.149,0.509,1.257,5,3
1991,11,24,1.005,0.425,1.091,5,3
1991,11,25,0.334,0.681,0.758,6,4
1991,11,26,-0.134,0.289,0.319,7,4
1991,11,27,-0.563,0.059,0.566,8,1
1991,11,28,-1.032,-0.724,1.26,1,1
1991,11,29,-1.077,-2.113,2.371,2,2
1991,11,30,-0.711,-2.64,2.734,2,2
1991,12,1,-0.188,-2.123,2.131,2,2
1991,12,2,0.28,-1.363,1.391,3,2
1991,12,3,0.692,-1.099,1.299,3,2
1991,12,4,0.907,-1.103,1.428,3,2
1991,12,5,1.014,-0.657,1.208,4,3
1991,12,6,0.954,-0.241,0.984,4,3
1991,12,7,1.08,0.311,1.124,5,3
1991,12,8,1.096,0.082,1.099,5,3
1991,12,9,1.006,0.171,1.02,5,3
1991,12,10,1.132,0.213,1.152,5,3
1991,12,11,1.185,0.036,1.186,5,3
1991,12,12,1.206,0.19,1.22,5,3
1991,12,13,1.171,0.056,1.172,5,3
1991,12,14,0.787,-0.403,0.884,4,3
1991,12,15,0.224,-0.976,1.001,3,2
1991,12,16,0.371,-0.722,0.812,3,2
1991,12,17,0.696,-0.405,0.805,4,3
1991,12,18,0.433,-0.31,0.532,4,3
1991,12,19,0.096,-0.664,0.671,3,2
1991,12,20,0.261,-0.95,0.985,3,2
1991,12,21,0.514,-1.143,1.253,3,2
1991,12,22,0.975,-0.845,1.291,4,3
1991,12,23,0.819,-0.26,0.859,4,3
1991,12,24,0.359,-0.012,0.359,4,3
1991,12,25,0.211,0.069,0.222,5,3
1991,12,26,0.143,0.063,0.157,5,3
1991,12,27,0.199,0.64,0.67,6,4
1991,12,28,0.535,0.622,0.82,6,4
1991,12,29,0.676,0.36,0.766,5,3
1991,12,30,0.516,0.546,0.751,6,4
1992,1,1,0.476,0.129,0.494,5,3
1992,1,2,0.479,0.058,0.482,5,3
1992,1,3,0.323,0.073,0.331,5,3
